repo_id,repo_name,repo_url,stars,description,language,topics,tier,size_kb,ai_generation_score,core_intent,macro_category,micro_scenario,complexity_level,analytical_insight,analyzed_at,tokens_input,tokens_output,api_cost_cny,retry_count
1146331423,sanottti/my-zenn-articles,https://github.com/sanottti/my-zenn-articles,0,,,[],silent,138,1,管理Zenn平台上的个人文章,个人效能与辅助工具,productivity,1,该项目反映了开发者对内容创作平台本地化管理的需求，体现了轻量化工具在个人知识管理中的趋势，通过简单脚本或配置提升写作和发布效率。,2026-02-11T10:42:00.297385,1234,102,0.001438,0
1145911816,andrewolter1989-commits/Gerwing-Steinwerke,https://github.com/andrewolter1989-commits/Gerwing-Steinwerke,0,,HTML,[],silent,80,1,计算两个工厂的运输价格,产品与系统原型,business_automation,3,该项目反映了企业通过轻量级Web工具实现特定业务流程自动化的趋势，利用静态页面和CSV/JSON数据文件简化部署和维护，适合中小型企业的定制化需求。,2026-02-11T10:42:02.197363,1589,106,0.001801,0
1145678229,yamparalarahul27/Deriverse,https://github.com/yamparalarahul27/Deriverse,0,"Concept trading analytics solution for Deriverse, including a professional trading journal and portfolio analysis for active traders.",TypeScript,[],silent,13503,1,为交易者提供交易日志和组合分析,产品与系统原型,fintech,4,该项目反映了金融科技领域对个人交易者工具需求的增长，以及开发者利用现代技术栈（如TypeScript）构建专业级分析解决方案的趋势。,2026-02-11T10:42:03.126671,1234,100,0.001434,0
1146111873,akshaykrj/dharmaspeakers,https://github.com/akshaykrj/dharmaspeakers,0,,TypeScript,[],silent,491,5,创建Next.js默认模板项目,产品与系统原型,other,1,该项目反映了AI辅助开发工具（如Vercel AI模板）的普及，使得开发者能快速生成标准化项目框架，但缺乏定制化内容，凸显了AI生成代码在原型构建中的高效性与局限性。,2026-02-11T10:42:04.596929,1612,110,0.001832,0
1146251383,lowcode-sesirs/pluginMoodleSenai,https://github.com/lowcode-sesirs/pluginMoodleSenai,0,,PHP,[],silent,108,1,更新Moodle插件中的React构建文件,基础设施与底层组件,education,2,反映了教育技术领域对现代化前端框架（如React）与传统学习管理系统（如Moodle）集成的需求，以及开发者通过脚本化流程简化插件维护的趋势。,2026-02-11T10:42:04.804767,1859,106,0.002071,0
1145649890,Hartman25/MiniQuantDeskv3,https://github.com/Hartman25/MiniQuantDeskv3,0,"MiniQuantDesk — A safety-first quantitative trading system built for small accounts. Emphasizes deterministic startup, strict live-mode halts, robust trade journaling, and test-driven execution over chasing alpha.",Python,[],silent,3229,1,为小资金提供安全优先的量化交易系统,产品与系统原型,fintech,4,反映了金融科技领域对安全性和可验证性的重视，开发者优先构建确定性执行和风险控制框架而非追求超额收益，体现了量化交易系统向模块化、透明化发展的趋势。,2026-02-11T10:42:05.524779,2140,113,0.002366,0
1146149076,Lukiiy/Aimthing,https://github.com/Lukiiy/Aimthing,0,super duper weird little aiming game,JavaScript,"['html', 'html-game', 'htmlgame', 'javascript', 'js', 'web-game', 'webgame']",silent,312,1,训练瞄准能力的网页小游戏,产品与系统原型,entertainment,2,该项目反映了独立开发者利用简单网页技术快速构建轻量级互动娱乐产品的趋势，体现了游戏开发门槛降低和在线游戏原型验证的普及。,2026-02-11T10:42:07.570650,1305,98,0.001501,0
1146116033,monasri001/Image-authenticity-detection-using-statistical-features,https://github.com/monasri001/Image-authenticity-detection-using-statistical-features,0,,Python,[],silent,9307,1,检测图像真实性（真实/编辑/AI生成）,基础设施与底层组件,research,3,该项目反映了图像伪造检测领域向统计特征分析的趋势，结合传统图像处理与新兴AI生成内容挑战，服务于学术或技术验证场景。,2026-02-11T10:42:08.015275,1258,100,0.001458,0
1146305803,DecisionNerd/graphforge,https://github.com/DecisionNerd/graphforge,0,"An embedded, openCypher-compatible graph workbench for analytical Python workflows",Python,[],silent,1164,1,为Python分析工作流提供嵌入式图数据库,基础设施与底层组件,research,4,该项目反映了数据科学工具向轻量化、嵌入式方向发展的趋势，旨在降低图分析的门槛，满足研究场景中对可交互、可持久化图数据的需求。,2026-02-11T10:42:09.528414,4212,107,0.004426,0
1145686875,Deepanshu-8126/Projects-Data-Analysis-Beg-to-Adv-,https://github.com/Deepanshu-8126/Projects-Data-Analysis-Beg-to-Adv-,0,,Jupyter Notebook,[],silent,326,1,数据科学项目学习与练习,个人效能与辅助工具,education,2,反映了数据科学教育中项目驱动学习的趋势，开发者通过构建从入门到高级的实践项目来提升技能，体现了开源社区中学习资源的结构化分享模式。,2026-02-11T10:42:09.750911,1244,105,0.001454,0
1146033586,furtivegod/fastivalle_backend,https://github.com/furtivegod/fastivalle_backend,0,,JavaScript,[],silent,860,1,为移动应用提供用户认证后端服务,产品与系统原型,social,4,该项目反映了移动应用开发中后端即服务（BaaS）的轻量化趋势，开发者通过标准化认证模块快速构建社交应用原型，同时展示了无服务器部署（Vercel）与云数据库（MongoDB Atlas）的现代技术栈整合。,2026-02-11T10:42:11.029709,4061,125,0.004311,0
1146119605,Shivam10-7/Ingres-2.0,https://github.com/Shivam10-7/Ingres-2.0,1,This is the chatbot for the ingres portal.,Python,[],silent,952,2,通过聊天机器人查询地下水数据,产品与系统原型,research,4,该项目反映了AI在公共数据服务领域的应用趋势，通过自然语言接口降低专业数据访问门槛，促进政府与科研机构的数据民主化。,2026-02-11T10:42:11.842493,2588,95,0.002778,0
1145729333,teamtwingle-sketch/TWINGLE-,https://github.com/teamtwingle-sketch/TWINGLE-,0,,JavaScript,[],silent,50323,1,为特定地区用户提供约会匹配服务,产品与系统原型,social,4,该项目反映了垂直社交应用的低成本快速原型验证趋势，利用成熟技术栈（Django+React）快速构建具备完整用户旅程的MVP产品。,2026-02-11T10:42:12.571891,3008,103,0.003214,0
1146224070,quantizedreza/Planetary-Physics-With-Python,https://github.com/quantizedreza/Planetary-Physics-With-Python,1,,Jupyter Notebook,[],silent,3900,1,用Python进行行星物理计算,基础设施与底层组件,research,3,该项目反映了开源社区中科学计算和教育资源的普及趋势，通过Python和Jupyter Notebook降低行星物理学的学习门槛，促进跨学科研究。,2026-02-11T10:42:14.126987,1226,95,0.001416,0
1146020570,AlborzNazari/Secure-Apportionment-System,https://github.com/AlborzNazari/Secure-Apportionment-System,0,A secure apportionment system demonstrating Huntington-Hill method with AES-256 encryption.,Python,[],silent,115,1,使用加密算法安全分配议会席位,产品与系统原型,research,4,该项目反映了将传统数学算法与现代加密技术结合的跨学科研究趋势，以及开源社区对选举系统透明度和安全性的关注。,2026-02-11T10:42:14.874786,2891,97,0.003085,0
1145576207,takemo101/pi-issue-runner,https://github.com/takemo101/pi-issue-runner,0,GitHub Issue-driven parallel task runner with Git worktree and tmux integration for pi-mono,Shell,[],silent,3265,5,基于GitHub Issue的AI并行开发任务管理,基础设施与底层组件,research,5,该项目体现了AI原生开发工作流的兴起，通过将GitHub Issue与多AI代理（Pi、Claude、OpenCode）集成，实现自动化任务执行和上下文管理，反映了软件工程向AI驱动、并行化协作的演进趋势。,2026-02-11T10:42:16.711880,6060,124,0.006308,0
1146065971,nicejade/life-spent,https://github.com/nicejade/life-spent,3,"LifeSpent is a minimalist web app that shows how much of your life is already spent — based on your age, average life expectancy, and population median age. No motivation, no judgment. Just math.",TypeScript,"['claude-code', 'cursor', 'pnpm', 'skills', 'svelte', 'tailwindcss', 'time', 'time-spent', 'vite']",silent,2588,3,基于年龄和预期寿命计算已度过的人生比例,产品与系统原型,personal,2,该项目反映了开发者工具链的现代化趋势（Svelte + TypeScript + Vite + TailwindCSS），以及个人化、反思性数字产品的兴起，将数据可视化应用于生活哲学领域。,2026-02-11T10:42:17.331872,2455,114,0.002683,0
1146092051,nfqws/nfqws-keenetic-web,https://github.com/nfqws/nfqws-keenetic-web,43,,TypeScript,"['anti-dpi', 'entware', 'keenetic', 'openwrt', 'web']",signal,1561,1,为路由器提供nfqws的Web管理界面,基础设施与底层组件,other,3,该项目反映了开源社区在网络隐私和反审查工具领域的持续创新，通过为特定硬件（如Keenetic路由器）提供定制化Web界面，降低了用户部署和维护的复杂度，体现了边缘计算和DIY网络解决方案的微观趋势。,2026-02-11T10:42:17.518709,2788,118,0.003024,0
1146003389,Falcon4Tech/WME,https://github.com/Falcon4Tech/WME,1,,JavaScript,[],silent,61,1,为Waze地图编辑器提供用户脚本,个人效能与辅助工具,productivity,2,反映了开源社区中针对特定专业工具（如Waze Map Editor）的轻量级插件生态，通过用户脚本机制实现功能扩展，体现了工具链定制化的趋势。,2026-02-11T10:42:19.786200,1840,110,0.00206,0
1145867527,telecos/wgpu_playground,https://github.com/telecos/wgpu_playground,0,Repository for experimenting WebGPU capabilities in Rust,Rust,[],silent,24519,1,实验WebGPU API的交互式工具,基础设施与底层组件,research,4,反映了Rust生态中GPU计算与WebGPU标准结合的实验性探索趋势，以及开发者对跨平台图形编程工具的需求增长。,2026-02-11T10:42:19.992659,3745,99,0.003943,0
1146154188,langs235/tripfind-waitlist,https://github.com/langs235/tripfind-waitlist,0,,TypeScript,[],silent,12059,5,收集用户邮箱建立等待列表,产品与系统原型,social,2,反映了AI原生开发工具（如Vercel模板）降低产品原型验证门槛的趋势，开发者能快速构建MVP收集早期用户反馈。,2026-02-11T10:42:21.304229,1610,98,0.001806,0
1146113929,dywoq/zero,https://github.com/dywoq/zero,1,The Zero kernel and bootloader: Real mode only,C,"['c', 'asm', 'bootloader', 'kernel', 'zero', '16bit', 'dos', 'real-mode']",silent,77,1,构建仅实模式的x86操作系统,基础设施与底层组件,other,4,该项目反映了复古计算和底层系统开发的持续兴趣，开发者探索简化操作系统架构以教育或实验目的，体现了对经典计算模式的怀旧和技术深度挖掘的微观趋势。,2026-02-11T10:42:22.291748,1269,102,0.001473,0
1146265924,Maria-mbugua/spin-savor,https://github.com/Maria-mbugua/spin-savor,0,,TypeScript,[],silent,237,3,随机生成肯尼亚风味食谱,产品与系统原型,personal,3,该项目反映了开发者利用现代前端技术栈（如React、Vite、Tailwind CSS）快速构建交互式Web应用的趋势，结合文化特色（肯尼亚美食）以增强用户参与度，体现了软件开发的个性化和本地化方向。,2026-02-11T10:42:22.650385,1841,115,0.002071,0
1146308544,internethero00/tooly_rent,https://github.com/internethero00/tooly_rent,0,,TypeScript,[],silent,3404,5,创建Nx工作空间模板项目,基础设施与底层组件,other,2,该项目反映了开发者工具生态中模板化、自动化工作流生成的趋势，通过AI辅助快速搭建标准化项目结构，降低初始配置成本。,2026-02-11T10:42:24.769999,2401,99,0.002599,0
1146033080,87Albert87/telegram-claude-bot,https://github.com/87Albert87/telegram-claude-bot,0,,Python,[],silent,293,3,通过Telegram集成Claude AI提供多功能聊天机器人,产品与系统原型,social,4,该项目反映了AI代理与即时通讯平台深度融合的趋势，通过将大型语言模型能力封装为可交互的聊天机器人，实现从个人助手到社区内容生成的扩展应用。,2026-02-11T10:42:24.770555,2191,110,0.002411,0
1145709362,yazelin/catime,https://github.com/yazelin/catime,0,AI-generated hourly cat images - a new cat every hour!,Python,[],silent,615,5,每小时生成AI猫图并展示,产品与系统原型,entertainment,3,该项目体现了AI生成内容与自动化工作流结合的轻量级娱乐应用趋势，利用GitHub Actions和API服务简化部署，反映了开发者对AI工具链的快速集成能力。,2026-02-11T10:42:26.621345,1682,106,0.001894,0
1145975087,cristibaluta/Imagin-Raw,https://github.com/cristibaluta/Imagin-Raw,6,A lightweight and stripped down version of Adobe Bridge for Mac,C++,[],silent,4746,1,管理RAW照片的轻量级替代工具,个人效能与辅助工具,productivity,3,反映了开发者对专业软件轻量化、本地化替代的需求趋势，以及开源工具在特定垂直领域（如摄影）的定制化应用。,2026-02-11T10:42:26.822584,1610,100,0.00181,0
1145840830,lisbeth718/geckoverse-ui,https://github.com/lisbeth718/geckoverse-ui,0,,TypeScript,[],silent,12171,2,为Geckoverse项目提供共享UI组件库,基础设施与底层组件,other,3,反映了组件化设计系统在垂直领域（如Geckoverse）的定制化趋势，以及开源UI库向品牌化、主题化发展的微观生态。,2026-02-11T10:42:27.161668,3390,108,0.003606,0
